id,sport_key,bookmaker_key,market_title,name,price,last_update,commence_time,home_team,away_team,sport_title
0867e0272f8be73f260366a156cfb2ed,soccer_spain_la_liga,bovada,h2h,Draw,3.25,2023-09-25T11:58:51Z,2023-09-27T19:30:00Z,Cádiz CF,Rayo Vallecano,La Liga - Spain
0867e0272f8be73f260366a156cfb2ed,soccer_spain_la_liga,betonlineag,h2h,Draw,3.18,2023-09-25T12:00:28Z,2023-09-27T19:30:00Z,Cádiz CF,Rayo Vallecano,La Liga - Spain
dd36f04b8b6b415266888d611bdfa351,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-09-25T11:58:51Z,2023-09-27T19:30:00Z,Valencia,Real Sociedad,La Liga - Spain
dd36f04b8b6b415266888d611bdfa351,soccer_spain_la_liga,betonlineag,h2h,Draw,3.18,2023-09-25T12:00:28Z,2023-09-27T19:30:00Z,Valencia,Real Sociedad,La Liga - Spain
1203f211996ddce5249b96e72362d3ea,soccer_spain_la_liga,bovada,h2h,Draw,3.5,2023-09-25T11:58:51Z,2023-09-28T17:00:00Z,Celta Vigo,Alavés,La Liga - Spain
1203f211996ddce5249b96e72362d3ea,soccer_spain_la_liga,betonlineag,h2h,Draw,3.4,2023-09-25T12:00:28Z,2023-09-28T17:00:00Z,Celta Vigo,Alavés,La Liga - Spain
7fce98a1c52052f080ba32a28a3e7d8e,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-09-25T11:58:51Z,2023-09-28T17:00:00Z,Granada CF,Real Betis,La Liga - Spain
7fce98a1c52052f080ba32a28a3e7d8e,soccer_spain_la_liga,betonlineag,h2h,Draw,3.53,2023-09-25T12:00:28Z,2023-09-28T17:00:00Z,Granada CF,Real Betis,La Liga - Spain
02896fae04ac26a53e36f7cab062261f,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-09-25T11:58:51Z,2023-09-28T19:30:00Z,CA Osasuna,Atlético Madrid,La Liga - Spain
02896fae04ac26a53e36f7cab062261f,soccer_spain_la_liga,betonlineag,h2h,Draw,3.43,2023-09-25T12:00:28Z,2023-09-28T19:30:00Z,CA Osasuna,Atlético Madrid,La Liga - Spain
1c7f6d634fc0b2c381ac5fd61353da14,soccer_spain_la_liga,bovada,h2h,Draw,5.4,2023-09-25T11:58:51Z,2023-09-29T19:00:00Z,Barcelona,Sevilla,La Liga - Spain
5cb267df928c3500cfc7cea68c9ff22b,soccer_spain_la_liga,bovada,h2h,Draw,3.3,2023-09-25T11:58:51Z,2023-09-30T12:00:00Z,Getafe,Villarreal,La Liga - Spain
23047f82e5aa61afb2d568a19f226b58,soccer_spain_la_liga,bovada,h2h,Draw,3.25,2023-09-25T11:58:51Z,2023-09-30T14:15:00Z,Rayo Vallecano,Mallorca,La Liga - Spain
a90d9320733df49c1c162acbc73e701e,soccer_spain_la_liga,bovada,h2h,Draw,3.9,2023-09-25T11:58:51Z,2023-09-30T16:30:00Z,Girona,Real Madrid,La Liga - Spain
7b71b38cb81d50657cf8043df4131b9f,soccer_spain_la_liga,bovada,h2h,Draw,3.3,2023-09-25T11:58:51Z,2023-09-30T19:00:00Z,Real Sociedad,Athletic Bilbao,La Liga - Spain
e5b83f9cc318a32998a5c0ad27be8e69,soccer_spain_la_liga,bovada,h2h,Draw,3.65,2023-09-25T11:58:51Z,2023-10-01T12:00:00Z,Almería,Granada CF,La Liga - Spain
9894c22a49d3309c88098b07c6d612c6,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-09-25T11:58:51Z,2023-10-01T14:15:00Z,Alavés,CA Osasuna,La Liga - Spain
02e6b2d9fb606f89f4d5c68efdaeb55d,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-25T11:58:51Z,2023-10-01T16:30:00Z,Real Betis,Valencia,La Liga - Spain
49cf5c70c46f647e532196de11bd489b,soccer_spain_la_liga,bovada,h2h,Draw,5.2,2023-09-25T11:58:51Z,2023-10-01T19:00:00Z,Atlético Madrid,Cádiz CF,La Liga - Spain
ab07823b2057cd42e98387192348bb5c,soccer_spain_la_liga,bovada,h2h,Draw,3.25,2023-09-25T11:58:51Z,2023-10-02T19:00:00Z,Las Palmas,Celta Vigo,La Liga - Spain
d99adf464a724ad37f05fd493321573b,soccer_spain_la_liga,bovada,h2h,Draw,5.2,2023-10-05T11:59:08Z,2023-10-06T19:00:00Z,Athletic Bilbao,Almería,La Liga - Spain
d99adf464a724ad37f05fd493321573b,soccer_spain_la_liga,betonlineag,h2h,Draw,5.2,2023-10-05T11:59:59Z,2023-10-06T19:00:00Z,Athletic Bilbao,Almería,La Liga - Spain
a8ad4f87357172ecf0c87a79fa8e3634,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-10-05T11:59:08Z,2023-10-07T12:00:00Z,Cádiz CF,Girona,La Liga - Spain
a8ad4f87357172ecf0c87a79fa8e3634,soccer_spain_la_liga,betonlineag,h2h,Draw,3.37,2023-10-05T11:59:59Z,2023-10-07T12:00:00Z,Cádiz CF,Girona,La Liga - Spain
3d7a253449aeee2591f3232bb91938cb,soccer_spain_la_liga,bovada,h2h,Draw,5.75,2023-10-05T11:59:08Z,2023-10-07T14:15:00Z,Real Madrid,CA Osasuna,La Liga - Spain
3d7a253449aeee2591f3232bb91938cb,soccer_spain_la_liga,betonlineag,h2h,Draw,5.85,2023-10-05T11:59:59Z,2023-10-07T14:15:00Z,Real Madrid,CA Osasuna,La Liga - Spain
8ef9f6a07f5b851fefc84376d82be641,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-10-05T11:59:08Z,2023-10-07T16:30:00Z,Mallorca,Valencia,La Liga - Spain
8ef9f6a07f5b851fefc84376d82be641,soccer_spain_la_liga,betonlineag,h2h,Draw,3.1,2023-10-05T11:59:59Z,2023-10-07T16:30:00Z,Mallorca,Valencia,La Liga - Spain
d16059808b8cdb09294f7af60b844d20,soccer_spain_la_liga,bovada,h2h,Draw,3.7,2023-10-05T11:59:08Z,2023-10-07T19:00:00Z,Sevilla,Rayo Vallecano,La Liga - Spain
d16059808b8cdb09294f7af60b844d20,soccer_spain_la_liga,betonlineag,h2h,Draw,3.75,2023-10-05T11:59:59Z,2023-10-07T19:00:00Z,Sevilla,Rayo Vallecano,La Liga - Spain
e04d7304cfd81539ef2d770f9680c3e7,soccer_spain_la_liga,bovada,h2h,Draw,4.2,2023-10-05T11:59:08Z,2023-10-08T12:00:00Z,Villarreal,Las Palmas,La Liga - Spain
e04d7304cfd81539ef2d770f9680c3e7,soccer_spain_la_liga,betonlineag,h2h,Draw,4.35,2023-10-05T11:59:59Z,2023-10-08T12:00:00Z,Villarreal,Las Palmas,La Liga - Spain
123f62b557267bc2fe5e949b90ecfb23,soccer_spain_la_liga,bovada,h2h,Draw,3.55,2023-10-05T11:59:08Z,2023-10-08T14:15:00Z,Atlético Madrid,Real Sociedad,La Liga - Spain
123f62b557267bc2fe5e949b90ecfb23,soccer_spain_la_liga,betonlineag,h2h,Draw,3.47,2023-10-05T11:59:59Z,2023-10-08T14:15:00Z,Atlético Madrid,Real Sociedad,La Liga - Spain
47b5fa9f07b47ab797d64f2566a2a4a2,soccer_spain_la_liga,bovada,h2h,Draw,3.2,2023-10-05T11:59:08Z,2023-10-08T16:30:00Z,Alavés,Real Betis,La Liga - Spain
47b5fa9f07b47ab797d64f2566a2a4a2,soccer_spain_la_liga,betonlineag,h2h,Draw,3.15,2023-10-05T11:59:59Z,2023-10-08T16:30:00Z,Alavés,Real Betis,La Liga - Spain
e4d19ede4cba896cf8dca5fd26d2bb08,soccer_spain_la_liga,bovada,h2h,Draw,3.3,2023-10-05T11:59:08Z,2023-10-08T16:30:00Z,Celta Vigo,Getafe,La Liga - Spain
e4d19ede4cba896cf8dca5fd26d2bb08,soccer_spain_la_liga,betonlineag,h2h,Draw,3.25,2023-10-05T11:59:59Z,2023-10-08T16:30:00Z,Celta Vigo,Getafe,La Liga - Spain
eb592ef4017ad8965ffd514d07c5a355,soccer_spain_la_liga,bovada,h2h,Draw,5.4,2023-10-05T11:59:08Z,2023-10-08T19:00:00Z,Granada CF,Barcelona,La Liga - Spain
eb592ef4017ad8965ffd514d07c5a355,soccer_spain_la_liga,betonlineag,h2h,Draw,5.5,2023-10-05T11:59:59Z,2023-10-08T19:00:00Z,Granada CF,Barcelona,La Liga - Spain
27b61e26d276caf98af7da4eadb8e6bb,soccer_spain_la_liga,bovada,h2h,Draw,3.35,2023-10-05T11:59:08Z,2023-10-20T19:00:00Z,CA Osasuna,Granada CF,La Liga - Spain
8ea93b8f1606536c88c8c7cef4dfd5bc,soccer_spain_la_liga,bovada,h2h,Draw,3.6,2023-10-05T11:59:08Z,2023-10-21T12:00:00Z,Real Sociedad,Mallorca,La Liga - Spain
4df5bb385a5062cf428e82d995d0b84b,soccer_spain_la_liga,bovada,h2h,Draw,2.85,2023-10-05T11:59:08Z,2023-10-21T14:15:00Z,Getafe,Real Betis,La Liga - Spain
6bc5340b7437789603c5cd55046cea22,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-10-05T11:59:08Z,2023-10-21T16:30:00Z,Sevilla,Real Madrid,La Liga - Spain
097a2552ac26118509a0c9ed77d5bcc2,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-10-05T11:59:08Z,2023-10-21T19:00:00Z,Celta Vigo,Atlético Madrid,La Liga - Spain
37555e990cfaecf74e37f896971b0fa8,soccer_spain_la_liga,bovada,h2h,Draw,3.05,2023-10-05T11:59:08Z,2023-10-22T12:00:00Z,Las Palmas,Rayo Vallecano,La Liga - Spain
5a15dc1ded29941b9d093fd1640b38df,soccer_spain_la_liga,bovada,h2h,Draw,3.95,2023-10-05T11:59:08Z,2023-10-22T14:15:00Z,Girona,Almería,La Liga - Spain
ec9f430af4b8a47f1ae0d71bffce70e8,soccer_spain_la_liga,bovada,h2h,Draw,3.6,2023-10-05T11:59:08Z,2023-10-22T16:30:00Z,Villarreal,Alavés,La Liga - Spain
521545b0b2e48a62e9914d27905be8bb,soccer_spain_la_liga,bovada,h2h,Draw,4.5,2023-10-05T11:59:08Z,2023-10-22T19:00:00Z,Barcelona,Athletic Bilbao,La Liga - Spain
ee502833e6ad08d73c041858ea03bbcf,soccer_spain_la_liga,bovada,h2h,Draw,3.3,2023-10-05T11:59:08Z,2023-10-23T19:00:00Z,Valencia,Cádiz CF,La Liga - Spain
27b61e26d276caf98af7da4eadb8e6bb,soccer_spain_la_liga,bovada,h2h,Draw,3.9,2023-10-15T11:58:45Z,2023-10-20T19:00:00Z,CA Osasuna,Granada CF,La Liga - Spain
27b61e26d276caf98af7da4eadb8e6bb,soccer_spain_la_liga,betonlineag,h2h,Draw,3.85,2023-10-15T11:59:02Z,2023-10-20T19:00:00Z,CA Osasuna,Granada CF,La Liga - Spain
8ea93b8f1606536c88c8c7cef4dfd5bc,soccer_spain_la_liga,bovada,h2h,Draw,3.9,2023-10-15T11:58:45Z,2023-10-21T12:00:00Z,Real Sociedad,Mallorca,La Liga - Spain
8ea93b8f1606536c88c8c7cef4dfd5bc,soccer_spain_la_liga,betonlineag,h2h,Draw,3.85,2023-10-15T11:59:02Z,2023-10-21T12:00:00Z,Real Sociedad,Mallorca,La Liga - Spain
4df5bb385a5062cf428e82d995d0b84b,soccer_spain_la_liga,bovada,h2h,Draw,3.1,2023-10-15T11:58:45Z,2023-10-21T14:15:00Z,Getafe,Real Betis,La Liga - Spain
4df5bb385a5062cf428e82d995d0b84b,soccer_spain_la_liga,betonlineag,h2h,Draw,2.95,2023-10-15T11:59:02Z,2023-10-21T14:15:00Z,Getafe,Real Betis,La Liga - Spain
6bc5340b7437789603c5cd55046cea22,soccer_spain_la_liga,bovada,h2h,Draw,3.8,2023-10-15T11:58:45Z,2023-10-21T16:30:00Z,Sevilla,Real Madrid,La Liga - Spain
6bc5340b7437789603c5cd55046cea22,soccer_spain_la_liga,betonlineag,h2h,Draw,3.8,2023-10-15T11:59:02Z,2023-10-21T16:30:00Z,Sevilla,Real Madrid,La Liga - Spain
097a2552ac26118509a0c9ed77d5bcc2,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-10-15T11:58:45Z,2023-10-21T19:00:00Z,Celta Vigo,Atlético Madrid,La Liga - Spain
097a2552ac26118509a0c9ed77d5bcc2,soccer_spain_la_liga,betonlineag,h2h,Draw,3.35,2023-10-15T11:59:02Z,2023-10-21T19:00:00Z,Celta Vigo,Atlético Madrid,La Liga - Spain
37555e990cfaecf74e37f896971b0fa8,soccer_spain_la_liga,bovada,h2h,Draw,3.25,2023-10-15T11:58:45Z,2023-10-22T12:00:00Z,Las Palmas,Rayo Vallecano,La Liga - Spain
37555e990cfaecf74e37f896971b0fa8,soccer_spain_la_liga,betonlineag,h2h,Draw,3.1,2023-10-15T11:59:02Z,2023-10-22T12:00:00Z,Las Palmas,Rayo Vallecano,La Liga - Spain
5a15dc1ded29941b9d093fd1640b38df,soccer_spain_la_liga,bovada,h2h,Draw,4.6,2023-10-15T11:58:45Z,2023-10-22T14:15:00Z,Girona,Almería,La Liga - Spain
5a15dc1ded29941b9d093fd1640b38df,soccer_spain_la_liga,betonlineag,h2h,Draw,4.55,2023-10-15T11:59:02Z,2023-10-22T14:15:00Z,Girona,Almería,La Liga - Spain
ec9f430af4b8a47f1ae0d71bffce70e8,soccer_spain_la_liga,bovada,h2h,Draw,3.95,2023-10-15T11:58:45Z,2023-10-22T16:30:00Z,Villarreal,Alavés,La Liga - Spain
ec9f430af4b8a47f1ae0d71bffce70e8,soccer_spain_la_liga,betonlineag,h2h,Draw,4.03,2023-10-15T11:59:02Z,2023-10-22T16:30:00Z,Villarreal,Alavés,La Liga - Spain
521545b0b2e48a62e9914d27905be8bb,soccer_spain_la_liga,bovada,h2h,Draw,4.7,2023-10-15T11:58:45Z,2023-10-22T19:00:00Z,Barcelona,Athletic Bilbao,La Liga - Spain
521545b0b2e48a62e9914d27905be8bb,soccer_spain_la_liga,betonlineag,h2h,Draw,4.55,2023-10-15T11:59:02Z,2023-10-22T19:00:00Z,Barcelona,Athletic Bilbao,La Liga - Spain
ee502833e6ad08d73c041858ea03bbcf,soccer_spain_la_liga,bovada,h2h,Draw,3.6,2023-10-15T11:58:45Z,2023-10-23T19:00:00Z,Valencia,Cádiz CF,La Liga - Spain
ee502833e6ad08d73c041858ea03bbcf,soccer_spain_la_liga,betonlineag,h2h,Draw,3.52,2023-10-15T11:59:02Z,2023-10-23T19:00:00Z,Valencia,Cádiz CF,La Liga - Spain
434cfb6ad880b5484eff608f2b5cd1aa,soccer_spain_la_liga,bovada,h2h,Draw,3.75,2023-10-15T11:58:45Z,2023-10-27T19:00:00Z,Girona,Celta Vigo,La Liga - Spain
f1f7eb6725fb42a205cc4ed547b72742,soccer_spain_la_liga,bovada,h2h,Draw,3.5,2023-10-15T11:58:45Z,2023-10-28T12:00:00Z,Almería,Las Palmas,La Liga - Spain
b791ed68da48b9342898d68a5ccd9a2c,soccer_spain_la_liga,bovada,h2h,Draw,3.7,2023-10-15T11:58:45Z,2023-10-28T14:15:00Z,Barcelona,Real Madrid,La Liga - Spain
15547dc0e0bae556196e4e165e8ce4d2,soccer_spain_la_liga,bovada,h2h,Draw,3.1,2023-10-15T11:58:45Z,2023-10-28T16:30:00Z,Mallorca,Getafe,La Liga - Spain
54534e4ed10e8efa9468287f94c69cc8,soccer_spain_la_liga,bovada,h2h,Draw,3.25,2023-10-15T11:58:45Z,2023-10-28T19:00:00Z,Cádiz CF,Sevilla,La Liga - Spain
3ea11f28c4cafe83c4cf56167d8dc3bb,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-10-15T11:58:45Z,2023-10-29T13:00:00Z,Real Betis,CA Osasuna,La Liga - Spain
617aca3f87c73090c29d302b613ded7f,soccer_spain_la_liga,bovada,h2h,Draw,3.25,2023-10-15T11:58:45Z,2023-10-29T15:15:00Z,Rayo Vallecano,Real Sociedad,La Liga - Spain
72d21a004e3579362def85b78d57af87,soccer_spain_la_liga,bovada,h2h,Draw,3.7,2023-10-15T11:58:45Z,2023-10-29T17:30:00Z,Athletic Bilbao,Valencia,La Liga - Spain
38f787993f73eb2e981f5395e6eed149,soccer_spain_la_liga,bovada,h2h,Draw,5.2,2023-10-15T11:58:45Z,2023-10-29T20:00:00Z,Atlético Madrid,Alavés,La Liga - Spain
384a366b0c1917f2ab1640bc57084ddd,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-10-15T11:58:46Z,2023-10-30T20:00:00Z,Granada CF,Villarreal,La Liga - Spain
434cfb6ad880b5484eff608f2b5cd1aa,soccer_spain_la_liga,bovada,h2h,Draw,4.0,2023-10-25T11:59:44Z,2023-10-27T19:00:00Z,Girona,Celta Vigo,La Liga - Spain
434cfb6ad880b5484eff608f2b5cd1aa,soccer_spain_la_liga,betonlineag,h2h,Draw,3.98,2023-10-25T11:59:00Z,2023-10-27T19:00:00Z,Girona,Celta Vigo,La Liga - Spain
f1f7eb6725fb42a205cc4ed547b72742,soccer_spain_la_liga,bovada,h2h,Draw,3.5,2023-10-25T11:59:44Z,2023-10-28T12:00:00Z,Almería,Las Palmas,La Liga - Spain
f1f7eb6725fb42a205cc4ed547b72742,soccer_spain_la_liga,betonlineag,h2h,Draw,3.47,2023-10-25T11:59:00Z,2023-10-28T12:00:00Z,Almería,Las Palmas,La Liga - Spain
b791ed68da48b9342898d68a5ccd9a2c,soccer_spain_la_liga,bovada,h2h,Draw,3.7,2023-10-25T11:59:44Z,2023-10-28T14:15:00Z,Barcelona,Real Madrid,La Liga - Spain
b791ed68da48b9342898d68a5ccd9a2c,soccer_spain_la_liga,betonlineag,h2h,Draw,3.75,2023-10-25T11:59:00Z,2023-10-28T14:15:00Z,Barcelona,Real Madrid,La Liga - Spain
15547dc0e0bae556196e4e165e8ce4d2,soccer_spain_la_liga,bovada,h2h,Draw,3.1,2023-10-25T11:59:44Z,2023-10-28T16:30:00Z,Mallorca,Getafe,La Liga - Spain
15547dc0e0bae556196e4e165e8ce4d2,soccer_spain_la_liga,betonlineag,h2h,Draw,3.02,2023-10-25T11:59:00Z,2023-10-28T16:30:00Z,Mallorca,Getafe,La Liga - Spain
54534e4ed10e8efa9468287f94c69cc8,soccer_spain_la_liga,bovada,h2h,Draw,3.35,2023-10-25T11:59:44Z,2023-10-28T19:00:00Z,Cádiz CF,Sevilla,La Liga - Spain
54534e4ed10e8efa9468287f94c69cc8,soccer_spain_la_liga,betonlineag,h2h,Draw,3.4,2023-10-25T11:59:00Z,2023-10-28T19:00:00Z,Cádiz CF,Sevilla,La Liga - Spain
3ea11f28c4cafe83c4cf56167d8dc3bb,soccer_spain_la_liga,bovada,h2h,Draw,3.55,2023-10-25T11:59:44Z,2023-10-29T13:00:00Z,Real Betis,CA Osasuna,La Liga - Spain
3ea11f28c4cafe83c4cf56167d8dc3bb,soccer_spain_la_liga,betonlineag,h2h,Draw,3.38,2023-10-25T11:59:00Z,2023-10-29T13:00:00Z,Real Betis,CA Osasuna,La Liga - Spain
617aca3f87c73090c29d302b613ded7f,soccer_spain_la_liga,bovada,h2h,Draw,3.2,2023-10-25T11:59:44Z,2023-10-29T15:15:00Z,Rayo Vallecano,Real Sociedad,La Liga - Spain
617aca3f87c73090c29d302b613ded7f,soccer_spain_la_liga,betonlineag,h2h,Draw,3.16,2023-10-25T11:59:00Z,2023-10-29T15:15:00Z,Rayo Vallecano,Real Sociedad,La Liga - Spain
72d21a004e3579362def85b78d57af87,soccer_spain_la_liga,bovada,h2h,Draw,3.8,2023-10-25T11:59:44Z,2023-10-29T17:30:00Z,Athletic Bilbao,Valencia,La Liga - Spain
72d21a004e3579362def85b78d57af87,soccer_spain_la_liga,betonlineag,h2h,Draw,3.82,2023-10-25T11:59:00Z,2023-10-29T17:30:00Z,Athletic Bilbao,Valencia,La Liga - Spain
38f787993f73eb2e981f5395e6eed149,soccer_spain_la_liga,bovada,h2h,Draw,5.0,2023-10-25T11:59:44Z,2023-10-29T20:00:00Z,Atlético Madrid,Alavés,La Liga - Spain
38f787993f73eb2e981f5395e6eed149,soccer_spain_la_liga,betonlineag,h2h,Draw,5.05,2023-10-25T11:59:00Z,2023-10-29T20:00:00Z,Atlético Madrid,Alavés,La Liga - Spain
384a366b0c1917f2ab1640bc57084ddd,soccer_spain_la_liga,bovada,h2h,Draw,3.6,2023-10-25T11:59:44Z,2023-10-30T20:00:00Z,Granada CF,Villarreal,La Liga - Spain
384a366b0c1917f2ab1640bc57084ddd,soccer_spain_la_liga,betonlineag,h2h,Draw,3.61,2023-10-25T11:59:00Z,2023-10-30T20:00:00Z,Granada CF,Villarreal,La Liga - Spain
bb870de0203d398e342ca820442bba22,soccer_spain_la_liga,bovada,h2h,Draw,3.75,2023-10-25T11:59:44Z,2023-11-03T20:00:00Z,Las Palmas,Atlético Madrid,La Liga - Spain
b3d0e2d9d077148e1f0806d77ba31ad5,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-10-25T11:59:44Z,2023-11-04T13:00:00Z,CA Osasuna,Girona,La Liga - Spain
4f45b64db07e8c99584449d0542e00a1,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-10-25T11:59:44Z,2023-11-04T15:15:00Z,Real Betis,Mallorca,La Liga - Spain
6f0ad562e87612f275a6329d59e5dd41,soccer_spain_la_liga,bovada,h2h,Draw,3.5,2023-10-25T11:59:44Z,2023-11-04T17:30:00Z,Celta Vigo,Sevilla,La Liga - Spain
c66bcd35197df1e5caec3bf306d5282c,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-10-25T11:59:44Z,2023-11-04T20:00:00Z,Real Sociedad,Barcelona,La Liga - Spain
9e5f8a4e595dba1a09c05871bbdb9648,soccer_spain_la_liga,bovada,h2h,Draw,3.7,2023-10-25T11:59:44Z,2023-11-05T13:00:00Z,Alavés,Almería,La Liga - Spain
4b5ab73bb36530f4a02fac5c07672896,soccer_spain_la_liga,bovada,h2h,Draw,4.1,2023-10-25T11:59:44Z,2023-11-05T15:15:00Z,Valencia,Granada CF,La Liga - Spain
67e83c8e13ec22856e99ab79bf1e2706,soccer_spain_la_liga,bovada,h2h,Draw,3.55,2023-10-25T11:59:44Z,2023-11-05T17:30:00Z,Villarreal,Athletic Bilbao,La Liga - Spain
a1a018986c4b0c5a0ded148edd0140a0,soccer_spain_la_liga,bovada,h2h,Draw,5.6,2023-10-25T11:59:44Z,2023-11-05T20:00:00Z,Real Madrid,Rayo Vallecano,La Liga - Spain
db902c76f14541d4efa581b972be9d43,soccer_spain_la_liga,bovada,h2h,Draw,3.25,2023-10-25T11:59:44Z,2023-11-06T20:00:00Z,Getafe,Cádiz CF,La Liga - Spain
9e5f8a4e595dba1a09c05871bbdb9648,soccer_spain_la_liga,bovada,h2h,Draw,3.7,2023-11-05T11:59:34Z,2023-11-05T13:00:00Z,Alavés,Almería,La Liga - Spain
9e5f8a4e595dba1a09c05871bbdb9648,soccer_spain_la_liga,betonlineag,h2h,Draw,3.65,2023-11-05T11:59:34Z,2023-11-05T13:00:00Z,Alavés,Almería,La Liga - Spain
4b5ab73bb36530f4a02fac5c07672896,soccer_spain_la_liga,bovada,h2h,Draw,4.2,2023-11-05T11:59:34Z,2023-11-05T15:15:00Z,Valencia,Granada CF,La Liga - Spain
4b5ab73bb36530f4a02fac5c07672896,soccer_spain_la_liga,betonlineag,h2h,Draw,4.2,2023-11-05T11:59:34Z,2023-11-05T15:15:00Z,Valencia,Granada CF,La Liga - Spain
67e83c8e13ec22856e99ab79bf1e2706,soccer_spain_la_liga,bovada,h2h,Draw,3.65,2023-11-05T11:59:34Z,2023-11-05T17:30:00Z,Villarreal,Athletic Bilbao,La Liga - Spain
67e83c8e13ec22856e99ab79bf1e2706,soccer_spain_la_liga,betonlineag,h2h,Draw,3.65,2023-11-05T11:59:34Z,2023-11-05T17:30:00Z,Villarreal,Athletic Bilbao,La Liga - Spain
a1a018986c4b0c5a0ded148edd0140a0,soccer_spain_la_liga,bovada,h2h,Draw,6.75,2023-11-05T11:59:34Z,2023-11-05T20:00:00Z,Real Madrid,Rayo Vallecano,La Liga - Spain
a1a018986c4b0c5a0ded148edd0140a0,soccer_spain_la_liga,betonlineag,h2h,Draw,6.82,2023-11-05T11:59:34Z,2023-11-05T20:00:00Z,Real Madrid,Rayo Vallecano,La Liga - Spain
a1a018986c4b0c5a0ded148edd0140a0,soccer_spain_la_liga,fliff,h2h,Draw,6.45,2023-11-05T11:59:37Z,2023-11-05T20:00:00Z,Real Madrid,Rayo Vallecano,La Liga - Spain
db902c76f14541d4efa581b972be9d43,soccer_spain_la_liga,bovada,h2h,Draw,3.2,2023-11-05T11:59:34Z,2023-11-06T20:00:00Z,Getafe,Cádiz CF,La Liga - Spain
db902c76f14541d4efa581b972be9d43,soccer_spain_la_liga,betonlineag,h2h,Draw,3.17,2023-11-05T11:59:34Z,2023-11-06T20:00:00Z,Getafe,Cádiz CF,La Liga - Spain
41b89eb90ffb903b88ed5408f229b3bc,soccer_spain_la_liga,bovada,h2h,Draw,4.0,2023-11-05T11:59:34Z,2023-11-10T20:00:00Z,Athletic Bilbao,Celta Vigo,La Liga - Spain
fbe004d6e25c3c1c5c5b02f86d5bb66a,soccer_spain_la_liga,bovada,h2h,Draw,3.55,2023-11-05T11:59:34Z,2023-11-11T13:00:00Z,Rayo Vallecano,Girona,La Liga - Spain
478ae7035051b3af237784ea80063f32,soccer_spain_la_liga,bovada,h2h,Draw,3.85,2023-11-05T11:59:34Z,2023-11-11T15:15:00Z,Almería,Real Sociedad,La Liga - Spain
b674852f4e16eac1447f92a4cbe33093,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-11-05T11:59:34Z,2023-11-11T17:30:00Z,CA Osasuna,Las Palmas,La Liga - Spain
46ad716b72ed9dfb8595b888c70fd5ed,soccer_spain_la_liga,bovada,h2h,Draw,3.2,2023-11-05T11:59:34Z,2023-11-11T17:30:00Z,Granada CF,Getafe,La Liga - Spain
80d35a0ccbf3b291a754ff23ca5bdeb8,soccer_spain_la_liga,bovada,h2h,Draw,5.4,2023-11-05T11:59:34Z,2023-11-11T20:00:00Z,Real Madrid,Valencia,La Liga - Spain
01203c4b20966a5084375b3a5de36f3b,soccer_spain_la_liga,bovada,h2h,Draw,3.35,2023-11-05T11:59:34Z,2023-11-12T13:00:00Z,Mallorca,Cádiz CF,La Liga - Spain
cd3741b36ee621300d6cebb48fd31ca9,soccer_spain_la_liga,bovada,h2h,Draw,6.75,2023-11-05T11:59:34Z,2023-11-12T15:15:00Z,Barcelona,Alavés,La Liga - Spain
e21eec91a99e7a39ef750df3ad2641a0,soccer_spain_la_liga,bovada,h2h,Draw,3.55,2023-11-05T11:59:34Z,2023-11-12T17:30:00Z,Sevilla,Real Betis,La Liga - Spain
1a04c075779a813d4be51c6a1b1d0d7d,soccer_spain_la_liga,bovada,h2h,Draw,4.5,2023-11-05T11:59:34Z,2023-11-12T20:00:00Z,Atlético Madrid,Villarreal,La Liga - Spain
37f0200dffc234af7f435121c7518b26,soccer_spain_la_liga,bovada,h2h,Draw,3.65,2023-11-15T12:00:07Z,2023-11-24T20:00:00Z,Alavés,Granada CF,La Liga - Spain
37f0200dffc234af7f435121c7518b26,soccer_spain_la_liga,betonlineag,h2h,Draw,3.58,2023-11-15T12:00:06Z,2023-11-24T20:00:00Z,Alavés,Granada CF,La Liga - Spain
9780e56155fea04959f658b47a873555,soccer_spain_la_liga,bovada,h2h,Draw,4.1,2023-11-15T12:00:07Z,2023-11-25T13:00:00Z,Rayo Vallecano,Barcelona,La Liga - Spain
9780e56155fea04959f658b47a873555,soccer_spain_la_liga,betonlineag,h2h,Draw,4.05,2023-11-15T12:00:06Z,2023-11-25T13:00:00Z,Rayo Vallecano,Barcelona,La Liga - Spain
